filename,text_chunk,author
PHEDRE.pdf,hippolyte étendu sans forme et sans couleur elle veut quelque temps douter de son malheur et ne,Racine
ILLUSIONCOMIQUE.pdf,et que mépris adraste navoir que du mépris pour des flammes si saintes dont jai reçu du ciel les,Corneille
MENTEUR.pdf,voir au visage tu nas pas avec lui dansé jusques au jour et tu ne las pas vu pour le moins au,Corneille
HORACE.pdf,mourir ta soeur dans les bras de ton père viens repaître tes yeux dun spectacle si doux ou si tu,Corneille
IPHIGENIE.pdf,scène iii achille clytemnestre achille tout succède madame à mon empressement le roi na point voulu,Racine
MORTPOMPEE.pdf,glorieux ne sont pas moins sensibles seigneur nattirez point le tonnerre en ces lieux rangezvous du,Corneille
BAJAZET.pdf,dès notre enfance me confias son cœur dans une autre espérance infortuné vizir amis désespérés,Racine
IPHIGENIE.pdf,veux bien excuser son heureuse imprudence tout dépend du secret et de la diligence ulysse ni,Racine
PLAIDEURS.pdf,autour du pot il me font dire aussi des mots longs dune toise de grands mots qui tiendraient dici,Racine
BRITANNICUS.pdf,qui les tient enchaînés vous les verrez toujours ardents à vous complaire leur prompte servitude a,Racine
BRITANNICUS.pdf,misère quoi dans ce même jour et dans ces mêmes lieux refuser un empire et pleurer à mes yeux mais,Racine
IPHIGENIE.pdf,serment que lamour a dicté libres de cet amour laurionsnous respecté vous seul nous arrachant à de,Racine
BRITANNICUS.pdf,trame une perfidie inouïe à la cour narcisse et qui sait si lingrate en sa longue retraite na point,Racine
MITHRIDATE.pdf,tache si noire mais je cherche un trépas utile à votre gloire et rome unique objet dun désespoir si,Racine
BERENICE.pdf,obéissante cette haine seigneur reste de sa fierté survit dans tous les coeurs après la liberté,Racine
ATHALIE.pdf,et plaignais votre peine ces lévites et moi prêts à vous secourir nous étions avec vous résolus de,Racine
IPHIGENIE.pdf,toutes parts menacer ma patrie je vois marcher contre elle une armée en furie je vois déjà lhymen,Racine
RODOGUNE.pdf,séleucus quels seront les devoirs quels travaux quels services dont nous ne vous fassions damoureux,Corneille
ILLUSIONCOMIQUE.pdf,passer à des effets plus beaux rentrons pour évoquer des fantômes nouveaux ceux que vous avez vus,Corneille
ANDROMAQUE.pdf,conduite de ma tragédie on savait que vous maviez prêté quelquesunes de vos lumières pour y ajouter,Racine
ANDROMAQUE.pdf,cacher mon fils et pleurer mon époux votre amour contre nous allume trop de haine retournez,Racine
BAJAZET.pdf,caresse ses périls tous les jours réveillent sa tendresse ce même bajazet sur le trône affermi,Racine
MORTPOMPEE.pdf,regards aux cieux lâche deux ou trois mots contre cette insolence puis tout triste et pensif il,Corneille
BAJAZET.pdf,veilles et le bruit en ira bientôt a ses oreilles osmin quoi donc quavezvous fait acomat jespère,Racine
BRITANNICUS.pdf,que diraton de vous quelle est votre pensée néron quoi toujours enchaîné de ma gloire passée jaurai,Racine
ATHALIE.pdf,lassemblée un bruit confus sélève et du peuple surpris détourne tout à coup les yeux et les esprits,Racine
MENTEUR.pdf,dorante je changerai pour toi cette pluie en rivières sabine vous naurez pas loisir seulement dy,Corneille
BERENICE.pdf,longtemps de mon heureux rival jaccompagnai les armes jespérai de verser mon sang après mes larmes,Racine
MENTEUR.pdf,pardon jembrasse vos genoux je suis géronte quoi dorante dans poitiers géronte parle donc et te,Corneille
PLACEROYALE.pdf,brouille la cervelle va ne me conte rien de ton affection elle en aurait fort peu de satisfaction,Corneille
MORTPOMPEE.pdf,victime au lieu dun châtiment ta mort serait un crime et sans que tes pareils en conçussent deffroi,Corneille
PHEDRE.pdf,fortune nous apprend le mazurier quun emploi en bretagne elle était chargée à lhôtel de bourgogne,Racine
MENTEUR.pdf,scène ii dorante clarice lucrèce isabelle clarice faisant un faux pas et comme se laissant choir,Corneille
IPHIGENIE.pdf,en la place du vôtre et frémissant du coup qui vous fait soupirer loin de blâmer vos pleurs je suis,Racine
HORACE.pdf,lentendre et loin de sassurer sur un pareil arrêt qui ny voit rien dobscur doit croire que tout,Corneille
BERENICE.pdf,menvoie je nattendais que vous pour témoin de ma joie avec tout lunivers jhonorais vos vertus titus,Racine
ILLUSIONCOMIQUE.pdf,nose me rendre hommage et porte ses désirs à des partis meilleurs de peur de maccabler sous nos,Corneille
BAJAZET.pdf,en furie sil méchappait un mot cest fait de votre vie bajazet vous pouvez me lôter elle est entre,Racine
MORTPOMPEE.pdf,quà mon impatience elle semble cruelle ô ciel et ne pourraije enfin à mon amour donner en liberté,Corneille
BRITANNICUS.pdf,deux dinceste quoiquils ne fussent coupables que dun peu dindiscrétion elle vécut jusquau règne de,Racine
ANDROMAQUE.pdf,sait si depuis je nai point en secret partagé vos ennuis pensezvous avoir seul éprouvé des alarmes,Racine
PHEDRE.pdf,absence la mort seule bornant ses travaux éclatants pouvait à lunivers le cacher si longtemps les,Racine
IPHIGENIE.pdf,limmole mais malgré tous mes soins si son heureux destin la retient dans argos ou larrête en chemin,Racine
POLYEUCTE.pdf,le réveil détruit mais vous ne savez pas ce que cest quune femme vous ignorez quels droits elle a,Corneille
MENTEUR.pdf,le dernier point de son effronterie quand tu lui diras tout il sera bien surpris clarice à dorante,Corneille
MENTEUR.pdf,lorsque votre vieillard sera prêt à sortir je ne manquerai pas de vous en avertir lucrèce il conte,Corneille
ILLUSIONCOMIQUE.pdf,eux ni périls ni disgrâces beaucoup les poursuivront mais sans trouver leurs traces pridamant à la,Corneille
RODOGUNE.pdf,grossissant sous un peu de contrainte ce torrent de colère et de ressentiment fût plus impétueux en,Corneille
PHEDRE.pdf,saurait éviter la juste ignominie cest lunique respect que jexige de vous je permets tout le reste,Racine
CINNA.pdf,et sans suite et sans bruit et de sa part sur lheure au palais la conduit auguste est fort troublé,Corneille
MITHRIDATE.pdf,aïeux revivaient dans votre âme,Racine
BRITANNICUS.pdf,quil ny eût auprès de britannicus que des gens qui neussent ni foi ni honneur nam ut proximus,Racine
BERENICE.pdf,les coeurs en secret lassuraient de leur foi parle peuton le voir sans penser comme moi quen,Racine
MITHRIDATE.pdf,misère me souvenir du moins que je parle à son frère mais soit raison destin soit que ma haine en,Racine
CID.pdf,ni détruit lespérance et sans les voir dun oeil trop sévère ou trop doux attend lordre dun père à,Corneille
BERENICE.pdf,sceptres que son bras ne peut seul soutenir vos deux états voisins qui cherchent à sunir lintérêt,Racine
RODOGUNE.pdf,après unis sous la foi conjugale puissetelle être un gage envers votre moitié de votre amour,Corneille
PHEDRE.pdf,dandromaque lassemblée qui applaudissait aux arrêts de la coterie était composée de philippe de,Racine
ILLUSIONCOMIQUE.pdf,se hâter isabelle nous partirons soudain viens nous aider làhaut à faire notre main,Corneille
CINNA.pdf,deprehensus est jam nocere tibi non potest prodesse famae tuae potest gavisus sibi quod advocatum,Corneille
HORACE.pdf,grâce mille six cent quarante et de notre règne le trente et unième signé par le roi en son conseil,Corneille
MITHRIDATE.pdf,partout vous fuirez ma présence jen viens de dire assez pour vous persuader que jai trop de raisons,Racine
HORACE.pdf,nen frémis point contre qui que ce soit que mon pays memploie jaccepte aveuglément cette gloire,Corneille
BAJAZET.pdf,tous nos secrets cest moi qui veux linstruire puisque malgré mes pleurs mon amant furieux se fait,Racine
HORACE.pdf,mort qui les menace est une mort si belle quil en faut sans frayeur attendre la nouvelle nappelons,Corneille
ATHALIE.pdf,versez zacharie les jours déliacin seraientils menacés salomith auraitil de la reine attiré la,Racine
MITHRIDATE.pdf,son frère je sais que de tout temps à mes ordres soumis il hait autant que moi nos communs ennemis,Racine
ANDROMAQUE.pdf,vous rends votre fils et je lui sers de père je linstruirai moimême à venger les troyens jirai,Racine
BERENICE.pdf,contraindre et que peut craindre hélas un amant sans espoir qui peut bien se résoudre à ne la,Racine
CID.pdf,un peu tard et que mon amitié se plaint de sa paresse léonor madame chaque jour même désir vous,Corneille
ILLUSIONCOMIQUE.pdf,cest trop me venger jespère aussi clindor que pour reconnaissance de ton ingrat amour étouffant la,Corneille
PHEDRE.pdf,phèdre qui fuit ou plutôt quon entraîne pourquoi seigneur pourquoi ces marques de douleur je vous,Racine
IPHIGENIE.pdf,embrasements ne borne point sa gloire laisse aux pleurs dune épouse attendrir sa victoire et par,Racine
ANDROMAQUE.pdf,pyrrhus daignetelle sur nous tourner au moins la vue quel orgueil andromaque je ne fais que,Racine
BRITANNICUS.pdf,pouvait la dispenser de lâge prescrit par les lois comme il a dispensé de lâge pour le consulat,Racine
ANDROMAQUE.pdf,plaire achevez votre hymen jy consens mais du moins ne forcez pas mes yeux den être les témoins,Racine
IPHIGENIE.pdf,parques à ma mère il est vrai lont prédit lorsquun époux mortel fut reçu dans son lit je puis,Racine
PHEDRE.pdf,pourquoi détournaistu mon funeste dessein hélas quand son épée allait chercher mon sein atil pâli,Racine
BAJAZET.pdf,que vous jalouse de ma gloire pensezvous que cent fois en vous faisant parler ma rougeur ne fut pas,Racine
CINNA.pdf,à mes pieds abattus depuis vingt ans je règne et jen sais les vertus je sais leur divers ordre et,Corneille
CID.pdf,son fils sur quoi on peut considérer que don fernand étant le premier roi de castille et ceux qui,Corneille
PLACEROYALE.pdf,jusquelà tes beautés ont possédé ses voeux,Corneille
PHEDRE.pdf,rang assez près du premier tenu on le sait par la dumesnil très loin du troisième pendant vingtdeux,Racine
MORTPOMPEE.pdf,coup à la douleur plus forte tombe dans sa galère évanouie ou morte les siens en ce désastre à,Corneille
RODOGUNE.pdf,voyant ce foudre prêt à suivre ma colère quoi quil me plût oser il nosait me déplaire et content,Corneille
ATHALIE.pdf,dengager à ce dieu son amour et sa foi,Racine
HORACE.pdf,elle nest pas sans quelque contrainte il est constant quhorace et curiace nont point de raison de,Corneille
ANDROMAQUE.pdf,hé bien je meurs content et mon sort est rempli où sont ces deux amants pour couronner ma joie dans,Racine
IPHIGENIE.pdf,cest peu de vous défendre et je cours vous venger et punir à la fois le cruel stratagème qui sose,Racine
MENTEUR.pdf,autre sabine encor moins,Corneille
BRITANNICUS.pdf,contre ce seul malheur nétait point préparé,Racine
PHEDRE.pdf,génie a toujours été applaudie sur notre théâtre après la champmeslé adrienne lecouvreur melles,Racine
PHEDRE.pdf,lintérieur du palais on appelle au secours pour trancher le noeud qui a étouffé la reine on accourt,Racine
CID.pdf,des peines que jendure ne les redouble point de ce funeste augure je veux si je le puis les éviter,Corneille
MENTEUR.pdf,homme de robe adroit et retenu dix mille écus de rente en font le revenu vous perdîtes un frère aux,Corneille
ATHALIE.pdf,naissant arraché ou quun souffle ennemi dans sa fleur a séché mais si ce même enfant à tes ordres,Racine
ANDROMAQUE.pdf,malgré la juste horreur que son crime me donne tant quil vivra craignez que je ne lui pardonne,Racine
CINNA.pdf,faut pour le suivre exposer mon amant oui cinna contre moi moimême je mirrite quand je songe aux,Corneille
PLAIDEURS.pdf,citron ma partie aurait mangé messieurs le tout ou bien partie dudit chapon quon mette en,Racine
MENTEUR.pdf,dorante nous nous battîmes hier et javais fait serment de ne parler jamais de cet événement mais à,Corneille
ANDROMAQUE.pdf,dune illustre fortune ce reste de fierté qui craint dêtre importune vous ne lignorez pas andromaque,Racine
BRITANNICUS.pdf,mais jai trouvé que cet extrait tiendrait presque autant de place que la tragédie ainsi le lecteur,Racine
PHEDRE.pdf,sur linterprétation de phèdre par melle rachel melle rachel joue le rôle non pas en femme,Racine
ANDROMAQUE.pdf,venez de recevoir vousmême et votre bouche encor muette à tant dennui na pas daigné souvrir pour se,Racine
BAJAZET.pdf,voilà donc instruite je reconnais lappas dont ils mavaient séduite ainsi donc mon amour était,Racine
CINNA.pdf,fille en cet illustre rang préfèresen la pourpre à celle de mon sang apprends sur mon exemple à,Corneille
RODOGUNE.pdf,choix que vous ferez pour en craindre les maux que vous vous figurez la couronne est à nous et sans,Corneille
POLYEUCTE.pdf,jaurais moimême osé douter de ses oracles sous vos commandement on force tous obstacles on porte,Corneille
ATHALIE.pdf,cest à vous dachever bientôt de jézabel la fille meurtrière instruite que joas voit encor la,Racine
MITHRIDATE.pdf,et vous arcas du succès de mon zèle courez à mithridate apprendre la nouvelle,Racine
MENTEUR.pdf,je sois survenu pour vous refaire amis et que la chose égale ainsi je vous sépare mon heur en est,Corneille
IPHIGENIE.pdf,quand penseton quinutile à moimême je me laisse ravir une épouse que jaime seul dun honteux affront,Racine
PHEDRE.pdf,doenone la prétendue trahison de son fils tout parle en effet contre hippolyte les paroles à double,Racine
PHEDRE.pdf,paris en comme son père était venu sétablir dans le faubourg saintgermain tout près de la comédie,Racine
ANDROMAQUE.pdf,mavezvous condamnée pyrrhus phoenix vous le dira ma parole est donnée andromaque vous qui braviez,Racine
BRITANNICUS.pdf,inquiète parmi vos ennemis en aveugle vous jette que venezvous chercher britannicus ce que je,Racine
MORTPOMPEE.pdf,acteurs jules césar marc antoine cornélie femme de pompée ptolémée roi dégypte cléopatre soeur de,Corneille
POLYEUCTE.pdf,létouffe il renaît il me flatte et me fâche lambition toujours me le vient présenter et tout ce que,Corneille
MENTEUR.pdf,de rien tout était à lucrèce et le dupe si bien que prenant ces beautés pour lucrèce et clarice il,Corneille
POLYEUCTE.pdf,la joie et la douleur tour à tour lémouvoir jentre en des sentiments qui ne sont pas croyables jen,Corneille
BRITANNICUS.pdf,britannicus néron avant la fin du jour je ne le craindrai plus burrhus et qui de ce dessein vous,Racine
ANDROMAQUE.pdf,palaisroyal puis racine confia ses pièces à la troupe de lhôtel de bourgogne et se brouilla avec,Racine
BAJAZET.pdf,du palais royal andromaque représentée pour le première fois le novembre à lhôtel de bourgogne les,Racine
PHEDRE.pdf,sans blesser lhonneur le plus sévère je me puis affranchir des mains de votre père ce nest point,Racine
BERENICE.pdf,quelque obstacle fatal aujourdhui quil peut tout que votre hymen savance exemple infortuné dune,Racine
MENTEUR.pdf,acte iii scène première dorante alcippe philiste philiste oui vous faisiez tous deux en hommes de,Corneille
HORACE.pdf,lattendre en vain en lattaquant fait paraître un grand coeur le sang quil a perdu ralentit sa,Corneille
BRITANNICUS.pdf,ton nom paraîtra dans la race future aux plus cruels tyrans une cruelle injure voilà ce que mon,Racine
RODOGUNE.pdf,quelle a pour antiochus et la jalouse fureur de cette mère qui se résout plutôt à perdre ses fils,Corneille
ATHALIE.pdf,sacrés genoux au nom du lieu si saint qui nest ouvert quà vous lieu terrible où de dieu la majesté,Racine
MENTEUR.pdf,presentation des éditions du theâtre classique les éditions sappuient sur les éditions originales,Corneille
ANDROMAQUE.pdf,dévorer,Racine
BRITANNICUS.pdf,autorité il expose la sienne et que dans la balance mon nom peutêtre aura plus de poids quil ne,Racine
CID.pdf,ma passion cherchait à sexcuser mille exemples fameux pourraient lautoriser mais je nen veux point,Corneille
HORACE.pdf,de prendre intérêt à ce qui regarde son mari et ses frères mais linfante nest point obligée den,Corneille
BRITANNICUS.pdf,par moimême partagent à mes yeux lautorité suprême de nos crimes communs je veux quon soit instruit,Racine
ATHALIE.pdf,zèle de ma loi que sert de vous parer par de stériles voeux pensezvous mhonorer quel fruit me,Racine
CINNA.pdf,que peuton attendre enfin de tes pareils jamais un affranchi nest quun esclave infâme bien quil,Corneille
BERENICE.pdf,dingrat sur cent peuples nouveaux bérénice commande,Racine
BRITANNICUS.pdf,linfaillible salaire dun geste ou dun soupir échappé pour lui plaire,Racine
BERENICE.pdf,les pleurs moi seule je me noie quel crime quelle offense a pu les animer hélas et quaije fait que,Racine
BRITANNICUS.pdf,perfidies vous deviez ne me voir que pour les expier cest vous qui mordonnez de me justifier,Racine
MORTPOMPEE.pdf,romaine je me contenterai de tavertir que celui jdont je me suis le plus servi a été le poète,Corneille
RODOGUNE.pdf,cléopâtre cest lui que jai nommé laîné séleucus vous ne maffligez point de lavoir couronné et par,Corneille
CINNA.pdf,en rappelant mécène après tant de faveur montrer un peu de haine je te donnai sa place en ce triste,Corneille
PLACEROYALE.pdf,tobliger lysis cette obligation serait bien plus extrême si vous vouliez traiter tous mes rivaux de,Corneille
MITHRIDATE.pdf,vertueuse et quil a aimée le plus tendrement plutarque semble avoir pris plaisir à décrire le,Racine
CID.pdf,rodrigue en ma maison rodrigue devant moi don rodrigue népargnez point mon sang goûtez sans,Corneille
CID.pdf,mon père je le ferais encor si javais à le faire ce nest pas quen effet contre mon père et moi ma,Corneille
PHEDRE.pdf,rivages sombres et sest montré vivant aux infernales ombres mais quil na pu sortir de ce triste,Racine
POLYEUCTE.pdf,na pas éteint lamour qui me la fait choisir pauline je nattendais pas moins de la bonté dun père,Corneille
ILLUSIONCOMIQUE.pdf,honte las de tant de métiers sans honneur et sans fruit quelque meilleur destin à bordeaux la,Corneille
HORACE.pdf,générosité et du bonheur public fait sa félicité tâchez den faire autant pour soulager vos peines,Corneille
HORACE.pdf,prive point sans une juste cause sire prononcez donc je suis prêt dobéir dautres aiment la vie et,Corneille
BERENICE.pdf,public vous tiennent continuellement attaché vous ne dédaignez pas quelquefois de descendre jusquà,Racine
MENTEUR.pdf,vous préparer la voie dissiper sa colère et lui rendre sa joie ne vous exposez point pour gagner un,Corneille
PLACEROYALE.pdf,lentendu davantage cléandre le moyen que je sois insensible à ce point phylis quoi pour lentretenir,Corneille
HORACE.pdf,que de sen prévaloir pour léblouir quand il est malaisé de le satisfaire le personnage de sabine,Corneille
POLYEUCTE.pdf,offenses mais dieu dont on ne doit jamais se défier me donne votre exemple à me fortifier,Corneille
IPHIGENIE.pdf,seigneur quil faut me le prouver car enfin ce cruel que vous allez braver cet ennemi barbare,Racine
BAJAZET.pdf,je ne me noircis point pour le justifier je jure par le ciel qui me voit confondue par ces grands,Racine
HORACE.pdf,laisse ma soeur entretenez julie jai honte de montrer tant de mélancolie et mon coeur accablé de,Corneille
MENTEUR.pdf,privilège du roi,Corneille
HORACE.pdf,entreprendre un duel contre un autre romain sans faire un crime détat et que jen aurais fait un de,Corneille
IPHIGENIE.pdf,sort que je ne conçois pas votre douleur redouble et croît à chaque pas ériphile hé quoi te,Racine
MITHRIDATE.pdf,sacrifiera point les pleurs des malheureux aux intérêts du sang qui vous unit tous deux vous devez,Racine
RODOGUNE.pdf,peut sétendre jusquà feindre un sujet entier sous des nom véritables comme jai fait ici où depuis,Corneille
IPHIGENIE.pdf,les malheureux quelquefois désarmé sait imiter en tout les dieux qui lont formé ériphile oui,Racine
CID.pdf,valeur nattend point le nombre des années scène le comte v à vaincre sans péril on triomphe sans,Corneille
PLACEROYALE.pdf,de foi sans prendre encore plaisir à vous jouer de moi angélique que tes gens cette nuit maient vue,Corneille
CID.pdf,naije donc tant vécu que pour cette infamie et ne suisje blanchi dans les travaux guerriers que,Corneille
POLYEUCTE.pdf,sa manie des mystères sacrés hautement se moquait et traitait de mépris les dieux quon invoquait,Corneille
ANDROMAQUE.pdf,peuple il faut que je lopprime laissezmoi vers lautel conduire ma victime je ne men défends plus et,Racine
POLYEUCTE.pdf,que je demande mais plus leffort est grand plus la gloire en est grande conserver un rival dont,Corneille
ATHALIE.pdf,persécuteur cest peu que le front ceint dune mitre étrangère ce lévite à baal prête son ministère,Racine
BAJAZET.pdf,lieux sans être préparé se présente à mes yeux adieu vous saurez tout après cette entrevue,Racine
BERENICE.pdf,disaisje dont les soins ont eu tout lorient et rome pour témoins lui que jai vu toujours constant,Racine
POLYEUCTE.pdf,une amour infinie après ce grand succès lenvoie en arménie il vient en apporter la nouvelle en ces,Corneille
IPHIGENIE.pdf,donc vous complaire donnezlui lun et lautre un conseil salutaire rappelez sa raison persuadezle,Racine
PHEDRE.pdf,courage roi de ces bords heureux trézène est son partage mais il sait que les lois donnent à votre,Racine
PLAIDEURS.pdf,monsieur on minjurie et je venais ici me plaindre à vous la comtesse monsieur je viens me plaindre,Racine
ILLUSIONCOMIQUE.pdf,scène iv clindor représentant théagène isabelle représentant hippolyte lyse représentant clarine,Corneille
IPHIGENIE.pdf,très scandalisé mais comment lontils pu attribuer à euripide en vérité quand toutes les autres,Racine
CID.pdf,diègue qui la gagné sur vous lavait mieux mérité le comte qui peut mieux lexercer en est bien le,Corneille
CID.pdf,nexcite point en eux la commisération quy eût fait naître le spectacle de son sang et ne leur donne,Corneille
BRITANNICUS.pdf,immoler le seul de tes neveux qui te pût ressembler on veut après sa mort que je lui sois parjure,Racine
BERENICE.pdf,dun héros et par plus dun romain lorsque trop de malheurs ont lassé leur constance ils ont tous,Racine
MORTPOMPEE.pdf,un exemple si beau faisant passer photin par les mains dun bourreau aussitôt quil me voit il daigne,Corneille
MORTPOMPEE.pdf,pharium scelus obtulit enses forsitan in soceri potuisses vivere regno scire mori sors prima viris,Corneille
MITHRIDATE.pdf,jules césar et qui fut tué ensuite dans une autre bataille,Racine
BAJAZET.pdf,sassurer de sa foi pour le faire expliquer tendonslui quelque piège mais quel indigne emploi,Racine
BRITANNICUS.pdf,voulezvous que lempereur vous craigne ne sauraitil rien voir quil nemprunte vos yeux pour se,Racine
PHEDRE.pdf,bras prête moi ton épée donne oenone que faitesvous madame justes dieux mais on vient évitez des,Racine
ANDROMAQUE.pdf,se peut quun moment je ne choisirai point dans ce désordre extrême tout me sera pyrrhus fûtce,Racine
POLYEUCTE.pdf,félix quon lôte de mes yeux et que lon mobéisse puisquil aime à périr je consens quil périsse scène,Corneille
RODOGUNE.pdf,te mette ta vengeance et mon sceptre à la main vois jusquoù memporta lamour du diadème vois quel,Corneille
ATHALIE.pdf,champs dans leurs mains portant les nouveaux fruits au dieu de lunivers consacraient ces prémices,Racine
ANDROMAQUE.pdf,scène iii oreste hermione cléone oreste madame cen est fait et vous êtes servie pyrrhus rend à,Racine
POLYEUCTE.pdf,dûment signifiées et que foi y soit ajoutée et aux copies collationnées par un de vos amés et féaux,Corneille
ATHALIE.pdf,dobserver ce que la loi mordonne mon dieu punissezmoi si je vous abandonne joad venez de lhuile,Racine
BERENICE.pdf,antiochus il fallait partir sans la revoir bérénice que craignezvous parlez cest trop longtemps se,Racine
HORACE.pdf,faitesvous voir sa soeur et quen un même flanc le ciel vous a tous deux formés dun même sang scène,Corneille
PHEDRE.pdf,cette anecdote terrible pour ce quelle vaut elle est cependant vraisemblable dautres critiques,Racine
HORACE.pdf,commencement à cette action le second défaut est que cette mort fait une action double par le,Corneille
IPHIGENIE.pdf,que disje en ce moment calchas nestor ulysse de leur vaine éloquence employant lartifice,Racine
MENTEUR.pdf,nest quun fourbe et cet ingrat que jaime après mavoir fourbé me fait fourber moimême et dun,Corneille
MITHRIDATE.pdf,mère infidèle votre père est content il connaît votre zèle et ne vous verra point affronter de,Racine
ANDROMAQUE.pdf,scène ii hermione oreste cléone oreste hé bien mes soins vous ont rendu votre conquête jai vu,Racine
MITHRIDATE.pdf,pharnace car qui ne sait pas que ce fut lui qui souleva contre mithridate ce qui lui restait de,Racine
CID.pdf,à lesprit dune amante plus japprends son mérite et plus mon feu saugmente feu on dit aussi dun,Corneille
BERENICE.pdf,épouse en espérance ce rang entre elle et vous metil tant de distance antiochus va disje et sans,Racine
PHEDRE.pdf,phèdre au secours de linnocence succède la jalousie elle ne défendra plus celui qui lui a donné une,Racine
ANDROMAQUE.pdf,sang dun malheureux pyrrhus oui mais je veux seigneur lassurer davantage dune éternelle paix,Racine
RODOGUNE.pdf,esprit troublé ne secouait le joug dont il est accablé dans mon ambition dans lardeur de ma flamme,Corneille
MORTPOMPEE.pdf,plus quà courir les côtes de lafrique quà montrer mes drapeaux au reste épouvanté du parti,Corneille
ILLUSIONCOMIQUE.pdf,qui comme de ma vie il sait toute lhistoire vous fera voir sur qui vous avez la victoire isabelle,Corneille
RODOGUNE.pdf,et tâchant davancer son effort vous recule vous croyez que ce choix que lun et lautre attend pourra,Corneille
ATHALIE.pdf,nest point de ressorts quil ninvente quelquefois il vous plaint souvent même il vous vante il,Racine
IPHIGENIE.pdf,destinée et ses propres fureurs ici lont amenée elle me voit mentend elle est devant vos yeux,Racine
BRITANNICUS.pdf,été quelque temps un bon empereur il a toujours été un très méchant homme il ne sagit point dans ma,Racine
CINNA.pdf,neussiez envoyé je voulais avoir lieu dabuser émilie effrayer son esprit la tirer ditalie et,Corneille
CINNA.pdf,prétend après la mort doctave au lieu daffranchir rome en faire son esclave quil vous compte déjà,Corneille
BERENICE.pdf,et je nentends parler que de trouble dhorreurs de sang prêt à couler à titus mon coeur vous est,Racine
IPHIGENIE.pdf,quelque autre que calchas ériphile madame à ce discours je ne puis rien comprendre iphigénie vous,Racine
RODOGUNE.pdf,princesse et souffrez cet adieu rodogune va je reconnaîtrai ce service en son lieu scène ii,Corneille
RODOGUNE.pdf,destin le seul conseil à prendre nous pouvons nous en plaindre et nous devons lattendre séleucus il,Corneille
PLACEROYALE.pdf,langue une libre carrière ce grand flux de raisons dont tu viens mattaquer est bon à faire rire et,Corneille
IPHIGENIE.pdf,den vendre ou den débiter aucun exemplaire que de ceux qui auront été imprimés de son consentement,Racine
RODOGUNE.pdf,cacher laonice quoi que vous me cachiez aisément je devine et pour vous dire enfin ce que je,Corneille
CID.pdf,don diègue le roi quand il en fait le mesure au courage le comte et par là cet honneur nétait dû,Corneille
PHEDRE.pdf,était aussi un des bons rôles de vanhowe dans le rôle de théramène guérin eustachefrançois sieur,Racine
MITHRIDATE.pdf,garder le silence combien ce triste coeur sest fait de violence quels assauts quels combats jai,Racine
BAJAZET.pdf,mort damurat fit courir la nouvelle la sultane à ce bruit feignant de seffrayer par des cris,Racine
POLYEUCTE.pdf,détruisent aucun espoir ny coule où jose persister aucun effroi ny règne où jose marrêter mon,Corneille
HORACE.pdf,condition quelles soient de les imprimer faire imprimer vendre ni distribuer en aucun endroit de ce,Corneille
ILLUSIONCOMIQUE.pdf,reines à lenvi mendiaient mes caresses celle déthiopie et celle du japon dans leurs soupirs damour,Corneille
MORTPOMPEE.pdf,et lembrasse et le pousse au rivage et ramassant sous lui le débris dun naufrage je lui dresse un,Corneille
BERENICE.pdf,va succéder à vos longues amours bérénice seigneur je vous veux bien confier mes alarmes ces jours,Racine
CINNA.pdf,vie pour qui venge son père il nest point de forfaits et cest vendre son sang que se rendre aux,Corneille
PLAIDEURS.pdf,battre le pavé comme un tas de galants brelan jeu qui se joue avec trois courir le bal la nuit et,Racine
MITHRIDATE.pdf,cachaient mes cheveux blancs sous trente diadèmes mais ce tempslà nest plus je régnais et je fuis,Racine
ILLUSIONCOMIQUE.pdf,et avecque sont conservés avec leur graphie ancienne quand le nombre de syllabes des vers peut en,Corneille
MENTEUR.pdf,que vous disiez je lentends au rebours dorante je laime et sur ce point ta défiance est vaine mais,Corneille
BERENICE.pdf,fortifiez mon coeur aidezmoi sil se peut à vaincre sa faiblesse à retenir des pleurs qui méchappent,Racine
PHEDRE.pdf,dun maître athènes se partage au prince votre fils lun donne son suffrage madame et de létat lautre,Racine
CINNA.pdf,nest plus de brute enfin sil faut attendre un semblable revers il est beau de mourir maître de,Corneille
MITHRIDATE.pdf,démentis par la suite,Racine
MITHRIDATE.pdf,joindre à ce devoir votre propre suffrage dopposer votre estime au destin qui moutrage et de me,Racine
BERENICE.pdf,fais ce que je puis,Racine
CINNA.pdf,temps en pourra disposer maxime mais si pour sexcuser il nomme sa complice sil arrive quauguste,Corneille
CINNA.pdf,nous fait souverains sur leurs grandeurs suprêmes il prend deux les tributs dont il nous enrichit,Corneille
MENTEUR.pdf,dy mêler partout la pompe et les dangers ces hautes fictions vous sont bien naturelles dorante,Corneille
CINNA.pdf,choix pour les plus importants et plus nobles emplois après quentre leurs mains jai remis mon,Corneille
POLYEUCTE.pdf,être altéré les caractères majuscules accentués sont marqués cidla ponctuation est la plupart du,Corneille
IPHIGENIE.pdf,vie aegine ah savezvous le crime et qui vous a trahie madame savezvous quel serpent inhumain,Racine
PHEDRE.pdf,annonçait que boileau avait reçu la correction promise mais il paraît que le duc de nevers voulant,Racine
CID.pdf,voudra attendant quil lait su voici qui répondra don fernand vous perdez le respect mais je,Corneille
CINNA.pdf,esclave cinna cest lêtre avec honneur que de lêtre doctave et nous voyons souvent des rois à nos,Corneille
